title,price,brand,rating,normalized_specs,review,compound,label
"POCO C75 5G (Silver Stardust, 64 GB)  (4 GB RAM)",7799,POCO,4.3,"{'battery_capacity': '5160 mAh', 'display_type': 'HD+ Display', 'camera': '50MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE, 5G', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': '4s Gen 2 5G'}",Good product,0.4404,Positive
"POCO C75 5G (Silver Stardust, 64 GB)  (4 GB RAM)",7799,POCO,4.3,"{'battery_capacity': '5160 mAh', 'display_type': 'HD+ Display', 'camera': '50MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE, 5G', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': '4s Gen 2 5G'}","Design and finish feels premium for it's price range. There is some cost cutting as there is no plastic back case and protective glass on the phone, but the specs it provides at this price is very attractive.Overall, it is value for money.",0.3071,Positive
"POCO C75 5G (Silver Stardust, 64 GB)  (4 GB RAM)",7799,POCO,4.3,"{'battery_capacity': '5160 mAh', 'display_type': 'HD+ Display', 'camera': '50MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE, 5G', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': '4s Gen 2 5G'}",Nice phone price of money 👍👍👍👍👍,0.4215,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Good and budget mobile. Best performance good camera and battery backup. Supperrrrrr.,0.875,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Giving review after one month of use. This is the best phone in this price rangeCamera 4.8/5Performance 5/5Overall very good phone just go for it,0.8687,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Reviewing after 75 Days of Use.FHD+ with 6.79 inch Display, really a Cinematic Mini-theater.Next Level 📸 with 108 MP Main 📸 and 13 MP Front 📸 with Clear Shots💯Recently Upgraded to Android 15 with Hyper OS 2.0.3.033W Fast Charge was Impressive. One full 100% 🔋 Charge gets long lasting more than 3 Days with usage of Normal 📞, listening  🎼 and Other Apps. One full Charge Active more than 76 hours - 3 Days Usage.",0.8225,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Looks good, display brightness is little less .Rest is good",0.7984,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Best Mobile Phone In The Segment With Overall Best And Optimized 108MP Camera With Low Light Photography.Decent Processor.Good RAM Management.Sturdy Build Quality.But There Are Issues Like Battery Draining And Heating Issues, May Be Resolved By Future Updates.",0.926,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Beautiful phone 1 day uss I have this mobile soo good👍👍clear camera,0.7783,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Product is quiet impressive. Camera is the main focus. Design could be more enhanced.,0.5106,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","The Poco M6 Plus 5G typically garners favorable reviews for its balance of performance and affordability. Key strengths often highlighted include its strong 5G connectivity, decent performance with a capable processor, and good battery life. The display quality and build are usually seen as satisfactory for its price range. However, some reviewers may note that the camera performance and software experience could be improved compared to more expensive models. Overall, it's considered a good v...",0.9686,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Overall good phone 🤳📱,0.4404,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice Phone,0.4215,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Darun camera quality just wooow 💗💗💗🔥🔥🔥.....,0.8885,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Camera amezing,0.0,Neutral
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",very smoothcamera is also niceok👍👍,0.0,Neutral
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","This is my review after one day use... 1) camera is decent2) battery is totally bad,In just five to six hours it falls from 90 to 6%.3) 120Hz is nice, you feel some smoothness4) display is bigger in length but smaller in width5)5g network is good.",0.6956,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Good display, loved using it🤗",0.8625,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Good products this price,0.4404,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice Camera quality,0.4215,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Most beautiful back cemra,0.6361,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",best camera quality,0.6369,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Best phone low price,0.4767,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice phone n specs for the price,0.4215,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Excellent very,0.5719,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Superb phone,0.6249,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",I really loved this phone cause I am a gamer and I just want the performance ☠️,0.6697,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",The looks are sleek. Especially the Graphite Black Colour. 🔥🖤The performance was pretty good for its price range. 🚀The Battery life was unexpectedly long lasting and the fast charging was impressive 🔋⚡Good Camera shoots pics very clearly 📸 Amazing sound quality 🔊,0.9299,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Battery backup is not good,-0.3412,Negative
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Overall good phone,0.4404,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Camera and battery backup, User interface not good, are much better in samsung mobile.Performance very good. Better than samsung mobile at the same price.",0.7824,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","The battery life on this phone is incredible - easily lasts all day. The camera takes great photos, and the display is smooth and vibrant. The price is very fair in terms of the storage as well.",0.9309,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Very nice product in low price,0.2484,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Camera-camera could be better. Camera quality is medium to low. Very bad. Camera is not excellent in paper copying as in medium light camera flash  is essential for everytime in paper copying. For better camera phone search thoroughly. I cannot say camera is not good but. My redmi note 7s 48 mp camera is better than this camera. It has samsung high grade camera sensor but camera average to normal. Medium light performance is medium. Also there is no 50 mp camera mode. Only 13mp, 108mp mode av...",-0.1775,Negative
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",good product this one,0.4404,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",The phone looks great! Sleek and slim design under Rs.20000 is worth it. I am a student so its very affordable and full of utilities. Camera is very precise with good focus and zoom range,0.8575,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",I like this phone,0.3612,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Hanging and heating,0.0,Neutral
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Camera not good, display just ok,design good,performance super",0.3599,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice Product,0.4215,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice mobile with big screen 😍,0.7003,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Great product. And time delivery, Very good mobile",0.807,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Overall good buy of budget phonePros1. Budget Price2. Good Performance4. Battery life is good3. Fast Charging Cons Average Camera Quality - Didn't look like a 108 MP CameraDisplay - Screen brightness looks low as compared to other phones,0.6358,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",So good 👍,0.4927,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Affordable phone with good features.Needed to upgrade to 5G phone and ordered it. Was offered best price and fast delivery in 2 days. Very satisfied with this purchase.,0.8805,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Value for money,0.34,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Fantastic camera photoIt was good and worth for this priceNice display no hangBetter than realme,0.7351,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Everything looks so nice.Just loved it😍,0.8008,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Very very nice picture very nice mobile,0.7554,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice phone under 11k budgetCam-5/5Performance-5/5Battery-5/5Heating issue 💯 in heavy task and chargingDisplay-5/5Overall good,0.6908,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","I would call this by far the best smartphone I have had under 15k. Battery Life, Performance, UI/UX and the display at this price simply can't disappoint. The Camera Quality is also good. Poco has really levelled up their game and I am impressed.",0.9092,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Battery is getting drain very fast.,0.0,Neutral
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Excellent,0.5719,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Awesome,",0.6249,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice 👍🙂 hai,0.6712,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Very Good Product. No heating. Battery Backup is brill,0.1851,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",All good,0.4404,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}","Superb mobile..! Poco M6 Plus 5G is an impressive budget smartphone that offers great value for money. It features a vibrant display, smooth performance powered by a capable processor, and 5G connectivity, making it future-proof for users. The camera setup performs well in various conditions, capturing decent photos and videos. With a large battery, it ensures all-day usage, complemented by fast charging capabilities. Overall, the Poco M6 Plus 5G is a solid choice for anyone seeking a reliabl...",0.9716,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Superb quality phone in this price range. Pros :Design Performance CameraAppearance,0.6249,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Good,0.4404,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Very good,0.4927,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Very good product,0.4927,Positive
"POCO M6 Plus 5G (Misty Lavender, 128 GB)  (6 GB RAM)",9999,POCO,3.2,"{'battery_capacity': '5030 mAh', 'display_type': 'Unknown', 'camera': '108MP + 2MP', 'network_type': '5G, 4G VOLTE, 4G, 3G, 2G', 'ram': '6 GB', 'storage': '128 GB', 'processor_type': 'Snapdragon 4 Gen2 AE'}",Nice product and the camera is good I loved it 😍,0.9118,Positive
